online_order,book_table,rate,votes,location,cuisines,cost,menu_item
1,0,3.6,250,33,1196,700,4722
1,0,3.5,180,53,1191,800,1053
1,0,3.9,98,53,217,500,3419
1,0,3.4,89,84,1156,300,5047
1,0,3.8,94,53,1272,750,5047
1,0,3.6,93,9,1196,300,1560
1,0,4,122,80,1210,800,5047
1,0,3.5,118,53,1416,200,3619
1,0,3.7,72,84,1156,450,1868
1,0,4,121,9,1482,900,4278
1,0,3.3,46,53,1185,600,5047
1,0,2.8,53,53,817,300,1812
1,0,3.8,38,53,283,450,5047
1,0,2.1,479,53,1196,650,5047
1,0,3.2,426,33,1188,600,2797
1,1,3.8,832,9,1156,750,5047
1,0,3.2,270,9,1038,500,5047
1,1,3.7,692,9,598,750,5047
1,0,3.6,56,53,591,750,5047
1,0,3.6,46,53,1196,500,5047
0,0,2.6,118,53,1196,1200,5047
1,0,3.3,218,9,1138,600,5047
1,0,3.8,52,33,181,350,1647
1,0,3.5,98,53,1196,400,5047
1,1,3.9,669,53,1232,750,4829
1,0,2.1,243,53,197,400,5047
1,0,4,784,9,1110,600,4583
1,0,3.8,434,53,286,650,5047
1,1,4,632,33,727,800,974
1,0,3.4,85,9,1187,500,5047
1,0,3.4,71,33,558,600,5047
1,0,2.4,63,33,1483,500,4734
1,0,3.4,85,53,916,200,5047
1,0,3.8,70,33,1209,750,5047
1,0,3.8,63,84,1196,200,4913
1,0,4,73,53,1156,250,3593
1,0,3.9,36,53,1156,800,3936
1,0,3.7,126,53,1156,600,5047
1,1,4.2,2189,53,1375,1500,5047
1,0,3.7,82,9,872,150,889
1,0,3.9,236,9,1424,750,5047
1,0,4,528,53,1451,150,1675
1,0,3.7,97,53,1273,500,3696
1,0,4,44,9,843,450,2586
1,0,3.8,156,53,1218,400,5047
1,0,3.7,132,53,1156,750,2330
1,0,3.2,521,53,1036,500,3695
1,0,4.1,59,53,821,300,5022
1,0,3.9,391,33,1224,450,2587
1,0,4.3,522,84,1033,1000,5047
1,0,3.6,199,53,558,500,4764
1,1,3.5,1824,53,296,850,5047
1,0,3.2,684,53,117,800,366
1,0,3.8,69,53,1589,400,3801
1,0,3.1,95,53,1463,500,4911
1,0,4.5,155,9,1497,250,3872
1,0,4.1,124,9,789,400,4556
1,0,3.3,72,33,519,600,1130
1,1,4.7,1542,84,521,1700,5047
1,0,2.9,253,6,1196,400,3642
1,0,3,384,53,521,1000,1272
1,1,4.1,266,9,1299,1000,2475
1,1,4,2834,84,1143,1100,1907
1,0,3.6,33,33,841,500,3516
1,0,3.7,42,53,122,400,1273
0,1,4.7,7154,53,153,1400,5047
1,0,4.5,971,53,956,400,1979
0,0,3.8,98,53,1640,200,5047
0,0,3.7,132,53,1264,250,5047
0,0,4.1,193,53,181,500,5047
1,0,4.1,519,53,790,500,5047
1,0,4,55,53,181,500,1618
1,0,4.1,287,53,789,300,1622
1,0,4,174,53,798,350,3193
1,0,4.2,44,53,789,300,21
1,0,4,105,53,210,300,1742
0,0,3.6,94,53,360,700,5047
1,0,3.7,143,53,214,300,5047
1,0,4,111,53,792,400,609
1,1,4.4,978,9,1468,600,2250
0,0,4.1,1143,9,1439,500,5047
0,1,4.3,72,9,355,400,5047
1,0,4.2,226,9,1121,400,4215
1,0,4.1,124,9,789,400,4555
1,0,4,183,9,782,550,559
1,0,3.8,70,9,214,400,3983
1,1,4.1,99,53,669,1100,1973
1,1,4.6,5894,53,721,1400,5047
0,1,4.3,764,53,741,2500,5047
0,1,4.8,7284,53,1324,1500,5047
0,1,4.8,12121,53,813,1600,5047
0,1,4.8,3932,53,720,1300,5047
0,1,4.7,7154,53,153,1400,5047
0,1,4.5,1909,53,1369,1100,5047
1,1,4.4,3113,53,1350,1500,2813
1,1,4.4,3004,53,1311,1300,5047
0,1,4.5,3486,53,1394,1300,5047
0,1,4.4,730,53,726,1500,5047
0,1,4.8,4696,53,803,1800,5047
1,0,3.8,1989,53,50,650,5047
1,1,4.4,1184,53,1228,1200,5047
0,1,4.5,785,53,1309,2700,5047
0,0,4.2,970,53,43,800,5047
0,1,4.2,746,53,719,1600,5047
0,0,4.3,1370,53,1303,1000,5047
1,0,4.2,3367,53,239,600,5047
0,1,4.4,619,53,641,1000,5047
1,1,4.6,2906,53,1468,600,5047
0,1,4.3,1074,53,1325,1600,5047
1,1,4.3,1287,53,172,1100,5047
0,1,4.5,443,53,1196,900,5047
0,1,4.5,900,53,1296,1000,5047
1,0,4,728,53,941,800,5047
1,1,4,914,53,45,750,4622
1,1,4.4,1810,53,558,800,5047
0,1,4.2,1459,53,50,800,5047
0,1,4,362,53,138,1500,5047
0,1,3.9,866,53,1126,1500,5047
1,0,4.1,426,53,1156,1000,5047
1,0,3.7,83,53,307,600,1960
0,1,4.5,457,53,1396,2500,5047
0,1,4.3,758,53,685,1300,5047
0,0,4,395,53,49,500,5047
0,1,3.8,53,53,731,1400,5047
1,0,3.8,1819,53,292,800,5047
0,1,4.2,515,53,1622,2000,5047
0,0,3.9,49,53,648,1100,5047
1,0,3.7,494,53,278,700,2734
1,1,4.1,99,53,669,1100,5047
1,1,3.5,1824,53,296,850,3518
1,1,4.2,344,53,170,1700,5047
0,0,3.9,96,53,517,650,5047
0,0,3.9,151,53,1222,1500,5047
1,0,3.9,1994,53,238,800,1832
1,1,3.9,228,53,1413,750,5047
1,1,3.9,669,53,1232,750,5047
1,1,4,157,53,1405,800,5047
0,1,3.7,88,53,652,800,5047
1,1,3.9,231,53,1182,800,5047
1,0,3.9,300,53,604,850,1174
1,0,3.9,36,53,1156,800,5047
1,0,3.6,348,53,94,1000,2424
1,1,3.8,585,53,1183,600,5047
1,1,3.8,345,53,238,800,5047
1,0,3.8,434,53,286,650,5047
0,1,4,213,53,1296,1300,5047
1,0,3.9,772,53,1181,1000,5047
0,1,2.7,444,53,1156,900,5047
1,0,4,284,53,236,750,5047
1,0,2.7,602,53,1599,400,5047
1,1,4,561,53,1196,900,3296
1,0,3.7,833,53,286,700,5047
0,0,3.9,90,53,455,700,5047
0,0,4.3,53,53,680,4500,5047
0,0,2,259,53,80,800,5047
0,0,3.8,111,53,1196,600,5047
0,0,3.9,92,53,765,1000,5047
1,1,3.4,153,53,1196,800,5047
1,0,4,501,53,604,600,5047
1,0,3.2,684,53,117,800,5047
0,0,4.1,97,53,591,400,5047
0,0,3.8,36,53,80,1100,5047
1,0,3.7,198,53,74,650,5047
1,0,3.7,132,53,1156,750,5047
1,0,3.1,142,53,1423,450,5047
1,0,3.8,759,53,1210,500,2997
1,0,2.8,67,53,508,300,5047
1,0,3,459,53,1356,500,5047
1,0,4.2,176,53,1401,1000,5047
1,0,3.8,94,53,1272,750,5047
0,0,2.9,27,53,1314,1200,5047
1,0,3.1,217,53,601,650,5047
0,0,3.6,87,53,43,650,5047
0,0,3.6,94,53,360,700,5047
1,0,3.7,231,53,1591,500,5047
1,0,3.6,46,53,1196,500,5047
1,0,4.1,85,53,370,400,3682
0,0,3.9,63,53,1146,1000,5047
1,0,4,136,53,1579,1000,5047
1,0,3.9,671,53,1606,450,5047
1,0,3.6,56,53,591,750,5047
0,1,3.9,125,53,806,2500,5047
1,0,3.7,126,53,1156,600,5047
1,0,3.3,46,53,1185,600,5047
0,0,3.8,60,53,817,800,5047
1,0,3.9,56,53,609,800,5047
0,1,2.6,62,53,1197,1000,5047
1,0,3.8,69,53,1589,400,5047
1,0,2.7,135,53,277,550,5047
0,0,3.8,690,53,604,1000,5047
0,0,2.6,118,53,1196,1200,5047
0,0,3.5,254,53,297,500,5047
0,0,3.6,28,53,1196,600,5047
0,0,2.3,203,53,1196,400,5047
1,0,2.1,479,53,1196,650,5047
1,1,3.8,384,53,1592,800,5047
1,0,3.7,61,53,296,700,5047
1,0,2.8,148,53,1474,750,5047
0,0,2.4,58,53,1196,600,5047
1,0,2.6,346,53,947,700,2560
1,0,3.3,71,53,228,250,2304
1,0,3.2,155,53,199,600,5047
1,0,3,384,53,521,1000,5047
1,0,3.5,180,53,1191,800,5047
1,0,2.4,135,53,1196,600,5047
1,0,4.1,685,53,1644,200,5047
1,0,4.1,671,53,1674,450,5047
1,0,4,528,53,1451,150,5047
1,0,3.9,262,53,1474,400,5047
1,0,3.9,536,53,322,450,5047
1,0,4.2,337,53,1643,200,5047
1,0,3.8,232,53,197,300,5047
1,0,4.2,220,53,1156,300,5047
1,0,4,73,53,1156,250,5047
1,0,4,97,53,1209,400,5047
1,0,3.4,115,53,1335,300,5047
1,0,3.7,97,53,1273,500,5047
1,0,3.6,66,53,1181,600,1192
1,0,3.7,114,53,1209,400,5047
0,0,3.6,104,53,1386,350,5047
1,0,3.8,295,53,1459,350,5047
1,0,3.6,131,53,197,600,5047
1,0,3.8,370,53,1561,350,5047
1,0,4.1,461,53,1451,400,5047
1,0,3.8,374,53,1410,300,5047
1,0,3.9,81,53,1156,250,5047
1,0,3.4,422,53,1196,400,5047
1,0,3.8,49,53,1033,300,5047
1,0,3.9,632,53,1451,300,5047
0,0,4.1,123,53,1156,200,5047
1,0,3.8,633,53,1190,500,5047
1,0,4,173,53,817,400,4407
1,0,3.3,184,53,825,350,5047
1,0,3.5,98,53,1196,400,5047
0,0,2.9,69,53,1547,200,5047
0,0,3.6,255,53,817,200,5047
1,0,4.1,48,53,1156,250,5047
1,0,3.8,35,53,1156,150,5047
1,0,3.8,156,53,1218,400,5047
1,0,3.5,100,53,175,450,5047
1,0,3.3,228,53,1268,250,5047
1,0,4.1,59,53,821,300,5047
1,0,3.6,92,53,1354,700,5047
1,0,3.8,54,53,1386,400,5047
1,0,2.1,243,53,197,400,5047
1,0,3.2,521,53,1036,500,5047
1,0,4.5,157,53,1259,300,4692
1,0,3.6,82,53,1670,400,5047
0,0,3.6,63,53,1547,150,5047
1,0,3.6,199,53,558,500,5047
1,0,3.4,313,53,1196,300,5047
0,0,2.1,342,53,282,500,5047
1,0,3.5,47,53,1208,300,5047
1,0,3.6,26,53,1196,250,5047
1,0,3.7,63,53,839,200,5047
1,0,4.1,50,53,1640,200,5047
0,0,2.8,110,53,1002,600,5047
1,0,3.1,95,53,1463,500,5047
0,0,3.8,78,53,1196,350,5047
1,0,3.8,38,53,283,450,5047
0,0,3.5,45,53,1175,400,5047
1,0,3.6,543,53,209,400,5047
1,0,2.8,53,53,817,300,5047
1,0,2.6,159,53,1156,300,2448
1,0,3.7,210,53,1181,600,5047
1,0,3.2,220,53,1547,450,5047
0,1,4.4,1788,9,688,1200,5047
1,1,4.1,266,9,1299,1000,5047
1,1,4.2,841,9,1166,700,2986
1,0,4.2,373,9,604,600,1316
1,0,4.1,825,9,506,300,5047
1,0,2.8,1878,9,110,750,5047
1,1,3.2,271,9,723,1500,5047
1,1,4,137,9,325,600,5047
1,1,4.1,341,9,102,600,5047
1,0,4.2,116,9,1552,800,5047
1,0,3.9,115,9,1162,800,5047
1,1,4,511,9,48,800,5047
1,0,4,472,9,1156,700,5047
1,0,3.9,236,9,1424,750,5047
1,1,3.8,832,9,1156,750,5047
1,0,4,122,80,1210,800,5047
0,0,4.1,1143,9,1439,500,5047
1,0,4.1,221,80,1644,250,5047
1,0,3.2,50,84,53,300,5047
0,0,3.4,232,9,516,550,5047
1,0,3.4,250,9,203,400,5047
1,0,3.7,128,33,1423,600,5047
0,0,3.8,210,33,205,500,5047
1,0,3.2,270,9,1038,500,5047
1,0,3.3,802,9,106,400,5047
1,0,3.8,314,77,1200,400,5047
1,0,3.8,170,33,1196,500,5047
1,1,3.2,503,9,359,500,5047
1,0,3.5,69,9,1142,850,1456
1,0,3.9,198,9,1180,300,5047
1,0,4,784,9,1110,600,5047
1,0,3.5,107,9,69,500,5047
0,0,4,80,9,332,500,5047
1,0,3,148,9,57,600,5047
1,0,4,121,9,1482,900,5047
1,0,3.2,426,33,1188,600,5047
0,0,2.6,142,9,1589,400,5047
1,0,3.1,159,9,1209,450,5047
1,0,3.6,83,33,866,350,5047
1,0,3.8,79,77,1272,400,5047
1,0,4,44,9,843,450,5047
0,0,2.8,161,84,539,1200,5047
0,0,3.6,194,9,591,250,5047
1,1,3.7,692,9,598,750,5047
1,0,3.3,218,9,1138,600,5047
0,0,4,112,77,1547,150,5047
1,0,3.7,205,53,1156,350,5047
1,0,3,401,9,829,500,5047
1,0,3.4,85,9,1187,500,5047
1,0,3.2,115,33,520,500,5047
1,0,3.6,92,9,1589,350,5047
0,0,3.6,98,9,1196,450,5047
1,0,4,183,9,782,550,5047
0,0,3.9,92,9,1423,350,5047
0,0,2.8,70,80,1520,650,5047
1,0,3.4,89,84,1156,300,5047
0,0,2.4,229,9,1156,450,5047
0,0,2.9,51,84,1235,600,5047
0,0,3.6,198,9,286,500,5047
1,0,3.7,82,9,872,150,5047
0,0,3.8,54,9,1156,500,5047
1,0,3.6,106,9,1589,250,5047
1,0,3.6,93,9,1196,300,5047
1,0,3.5,377,9,569,750,5047
1,0,3.7,49,9,826,300,5047
0,0,2.9,115,9,1196,800,5047
0,0,4.1,707,9,387,600,5047
1,1,4.6,5913,53,721,1400,5047
0,1,4.8,4705,53,803,1800,5047
0,0,4.3,53,53,680,4500,5047
0,1,4.5,1914,53,1369,1100,5047
1,1,4.4,3115,53,1350,1500,5047
1,1,4.4,3003,53,1311,1300,5047
0,1,4.4,747,53,726,1500,5047
1,1,4.4,1192,53,1228,1200,5047
0,1,4.2,746,53,719,1600,5047
0,1,4.4,623,53,641,1000,5047
0,1,4,872,53,1126,1500,5047
0,1,4.3,760,53,685,1300,5047
0,0,3.9,49,53,648,1100,5047
0,0,2.9,27,53,1314,1200,5047
0,1,3.9,125,53,806,2500,5047
0,1,2.6,62,53,1197,1000,5047
0,0,2.6,118,53,1196,1200,5047
0,1,4.4,1798,9,688,1200,5047
1,1,3.3,272,9,723,1500,5047
1,1,4.2,4750,12,1206,1500,5047
1,1,4.3,3152,49,1416,1500,5047
0,1,4.4,2136,48,1314,2200,5047
1,1,3.9,1939,49,1663,2100,5047
0,0,4.6,988,49,1654,3000,5047
0,0,4.3,698,49,812,3000,5047
0,1,3.9,53,49,167,1500,5047
1,1,3.8,200,49,982,1600,5047
0,1,4.1,274,49,994,3000,5047
0,0,3,108,49,1304,800,5047
0,1,4.5,2216,66,1103,1800,5047
1,1,4.4,1132,12,208,1200,5047
0,1,4.3,165,78,18,2800,5047
1,1,4.5,1429,12,521,1700,5047
1,1,4.3,772,48,1494,1400,5047
0,1,4.4,1082,78,1325,1600,5047
0,0,4.3,465,48,173,1500,5047
0,1,4.3,688,66,805,2500,5047
1,0,4,3256,12,1402,750,5047
0,0,4.1,1014,65,1231,500,5047
0,1,4.2,337,48,1375,1000,5047
1,0,4,57,8,1019,1500,5047
0,1,4.3,620,65,1326,3400,5047
0,0,4,53,66,143,2000,5047
0,1,4.3,330,66,1279,1200,5047
0,1,4,930,8,1491,800,5047
1,0,4,167,66,1156,1700,5047
1,1,4.3,1053,48,981,1600,5047
0,1,3.9,312,65,1347,2000,5047
1,1,4,190,74,1361,1300,5047
0,1,3.9,183,78,1320,2200,5047
1,1,3.8,203,66,1258,1200,5047
1,0,4.1,118,66,640,1000,5047
0,0,3.1,122,48,1304,1200,5047
0,0,2.8,132,8,1440,650,5047
0,0,3.9,90,76,1393,1400,5047
0,1,4,103,65,1156,1900,5047
0,0,3.7,145,66,571,1000,5047
0,1,3.9,105,8,585,1000,5047
0,0,3.8,67,66,1547,500,5047
0,0,3.8,52,66,1314,1200,5047
0,0,2.3,116,66,602,650,5047
0,1,4.1,327,15,1397,1300,5047
1,1,4.2,476,15,1272,1700,5047
1,1,4.2,570,73,570,1200,5047
1,0,3.8,160,27,608,1300,5047
0,0,2.8,254,27,1196,1000,5047
0,1,3.9,158,15,1446,1100,5047
1,1,4.3,969,12,385,750,2654
1,1,4.2,2729,49,406,1200,386
1,1,4.4,723,49,8,1700,3026
0,1,4.1,568,49,1349,2500,5047
0,0,4,1463,49,788,450,5047
1,0,4.1,119,49,350,500,2478
0,1,3.9,317,49,404,800,5047
1,0,3.8,262,49,332,700,939
0,0,4.6,2293,12,495,1100,5047
1,1,4.2,2854,65,1010,800,690
0,0,4.5,3596,76,338,900,5047
0,1,4.1,1737,12,386,1000,5047
0,0,4.4,2650,12,332,600,5047
1,0,4.4,1109,48,179,600,910
1,0,4.2,3574,12,459,650,705
0,0,4.3,526,48,1504,1400,5047
0,0,4.3,166,78,499,750,5047
1,0,4.3,578,78,407,700,389
0,0,4.3,73,65,480,400,5047
0,0,4.3,795,12,453,900,5047
1,0,4.1,118,66,169,700,799
1,0,4.1,486,12,345,700,392
1,0,3.9,464,78,340,800,479
0,0,4.1,55,78,461,750,5047
1,0,3.7,66,78,483,800,2972
0,0,4.2,619,8,369,500,5047
0,0,4.2,116,78,1074,1000,5047
0,1,3.8,95,48,353,1000,5047
1,0,3.9,88,65,774,400,3986
1,0,3.8,74,8,343,650,5047
0,0,4,104,48,471,1200,5047
1,0,3.7,70,12,511,500,1773
1,0,4.2,383,78,1478,500,1718
1,0,3.6,124,65,362,600,224
1,0,3.8,38,78,213,400,1702
0,0,3.7,145,66,571,1000,5047
0,0,3.9,74,76,376,500,5047
0,0,3.8,99,78,420,600,5047
0,0,3.6,104,8,404,800,5047
0,0,3.6,46,8,332,350,5047
1,1,4.7,4839,15,1458,1300,2765
0,0,4,33,81,429,1100,5047
1,0,4.3,658,15,427,750,5000
1,1,4.3,865,15,659,1000,2140
1,0,4.3,1135,27,438,800,4639
1,0,3.7,97,27,373,650,3749
0,0,3.3,90,26,445,500,5047
1,0,2.9,45,20,383,600,2121
1,1,4.2,570,73,570,1200,3610
1,0,4.5,873,26,929,500,5047
1,0,3.9,307,16,1063,300,1193
1,0,4.5,131,26,509,200,842
1,0,4.2,288,76,322,500,4229
1,0,3.6,383,11,923,450,3333
1,0,4.3,95,26,773,400,446
1,0,4,1400,26,323,600,1478
1,0,4.1,790,42,238,800,4703
1,0,4,492,26,235,300,581
1,0,4.3,294,65,1392,500,1894
1,0,4.2,781,26,1591,300,1545
1,0,3.9,114,65,235,650,1990
1,0,3.9,58,26,1113,600,4009
1,0,3.4,86,81,1156,200,5047
1,0,3.8,62,31,1156,400,5047
1,0,4,1074,26,866,400,4359
1,0,3.4,357,18,1156,350,53
1,0,4.1,1876,20,1402,750,2119
1,0,4.3,895,16,181,500,699
1,0,3.9,100,81,1465,800,2172
1,0,3.3,262,73,1196,500,4341
1,0,3.8,93,20,1497,300,5047
1,1,4.2,1772,26,1156,800,3532
1,0,4.1,3261,26,294,800,3339
1,1,4.4,705,26,1531,1000,1872
1,0,3.9,109,81,1190,500,1017
1,0,3.3,76,59,1470,750,5047
1,0,2.7,66,59,106,400,4143
1,0,4,1086,8,782,550,32
1,0,3.4,81,20,1268,400,2433
1,0,3.8,235,73,1474,750,2337
1,0,4.1,753,26,1156,950,1667
1,0,3.6,211,15,322,400,2636
1,0,4.1,393,26,1110,600,4891
1,0,4.4,637,65,956,400,4560
1,0,4.1,1453,20,111,800,2653
1,0,3.9,114,78,1156,150,5047
1,1,4.4,3423,26,1375,1500,2770
1,0,4,629,61,777,450,4154
1,0,4.2,61,26,1628,200,2865
1,0,4.1,207,78,1594,250,3444
1,0,3.7,77,20,1156,300,63
1,1,4.4,2907,20,109,750,750
1,0,3.7,89,20,1145,400,4356
1,1,4.1,535,26,619,800,1062
1,0,4.3,179,26,821,250,3724
1,0,4,160,26,1272,700,3673
1,0,3.9,44,26,1547,150,1971
1,0,3.9,241,26,1263,800,1457
1,0,4.3,151,78,294,650,4569
1,1,3.2,60,76,856,400,2555
1,1,4.3,442,26,1656,1200,4898
1,0,3.7,43,61,602,900,1188
1,0,4.3,1230,26,1489,1200,4633
1,0,3.6,48,16,313,300,4641
1,0,4.2,985,26,596,1100,1543
1,0,4,63,26,235,400,2664
1,0,4.2,383,78,1478,500,1718
1,0,3.9,193,26,918,600,4995
1,1,4.3,772,48,1494,1400,3036
1,1,4.1,1857,78,459,650,3761
1,0,4.6,1726,26,781,900,803
1,0,4.9,1750,8,767,400,4486
1,1,4.5,3709,48,1464,1300,4952
1,0,2.9,75,73,1156,500,4606
1,0,4.2,452,26,1530,700,2881
1,1,3.8,196,76,274,800,4962
1,0,4.1,261,26,773,300,1607
1,0,4,268,26,828,800,5047
1,1,4.2,253,26,1033,800,880
1,0,4,177,78,236,750,5047
1,1,4.2,4750,12,1206,1500,5047
1,0,4,571,26,778,400,2537
1,0,3.6,54,20,611,700,1406
1,0,4,528,18,314,350,4119
1,0,3.8,265,66,604,850,4731
1,0,4.6,2518,48,809,1600,2576
1,0,3.9,63,26,189,500,5047
1,0,4,789,66,90,400,2157
1,0,4.1,198,26,1544,650,5047
1,0,4.2,176,14,1151,800,5047
1,1,4.5,1429,12,521,1700,17
1,0,3.9,107,48,937,500,871
1,1,4.2,2729,49,406,1200,5047
1,1,4.7,4839,15,1458,1300,5047
1,0,2.8,110,73,618,500,5047
1,0,3.9,311,20,609,500,42
1,0,3.9,854,20,1145,700,5047
1,0,3.9,88,65,774,400,5047
1,1,3.9,55,26,284,350,5047
1,0,4.3,428,26,779,400,5047
1,0,4.3,5344,26,179,600,5047
1,1,4.2,408,8,892,1600,5047
1,0,3.9,260,26,1196,650,2435
1,0,4.3,578,78,407,700,5047
1,0,3.9,203,26,1547,400,5047
1,0,4.4,2697,26,964,550,722
1,0,4,29,0,181,500,2599
1,0,3.5,61,20,1002,300,3091
1,0,3.1,113,20,521,1000,1412
1,1,4.3,2052,49,1627,1500,5047
1,0,4,90,20,827,650,4970
1,1,4.5,1642,15,1008,1300,5047
1,0,3.9,448,20,296,600,3302
1,1,4.4,1132,12,208,1200,5047
1,0,4.1,398,15,544,600,5047
1,1,4.1,631,15,47,1100,5047
1,0,3.7,70,12,511,500,5047
1,0,4.2,232,26,1654,1500,5047
1,0,3.6,125,8,1670,400,5047
1,0,4,76,20,1156,700,2808
1,0,4,560,26,1277,900,5047
1,0,4.2,122,76,789,400,4481
1,0,2.9,331,16,1002,600,5047
1,0,4.1,1156,26,415,500,5047
1,0,3.9,121,49,1474,400,3136
1,0,3.7,271,26,1296,500,5047
1,0,3.9,87,78,1242,500,4579
1,0,3.9,1849,26,1451,800,5047
1,0,2.8,97,26,610,600,5047
1,1,4.4,2578,26,158,1600,5047
1,0,3.8,62,76,1589,400,5047
1,0,3.7,131,26,1589,250,5047
1,1,4.4,2241,48,1014,3000,3394
1,0,3.1,165,12,825,350,3267
1,0,3.9,113,73,861,250,5047
1,0,4,74,20,175,250,5047
1,1,4.4,723,49,8,1700,3026
1,0,3.7,72,26,436,900,788
1,0,4,74,26,773,350,3077
1,0,4.3,194,26,370,400,3763
1,0,2.7,290,26,524,600,1312
1,0,3.8,61,26,936,300,5047
1,0,4,48,26,837,200,5047
1,0,3.9,196,20,610,800,5047
1,0,3.1,147,16,242,200,1059
1,0,4,290,26,767,300,3329
1,0,3.4,334,26,82,550,3891
1,0,4,71,26,517,750,651
1,1,4.1,461,12,1156,600,5047
1,0,3.9,87,26,439,450,2262
1,0,4.2,1215,26,451,600,5047
1,0,3.8,86,26,225,100,2151
1,0,4.1,79,14,864,350,4201
1,0,3.9,120,78,513,600,665
1,1,4.3,509,48,558,1300,1565
1,0,4.2,132,8,949,180,2910
1,1,4.2,476,15,1272,1700,5047
1,0,2.8,303,14,235,500,4123
1,1,3.9,1373,49,1156,2100,1897
1,0,3.9,256,20,1097,700,5047
1,0,3.4,48,78,1156,300,5047
1,0,3.9,149,20,956,500,5047
1,0,4.3,911,78,1013,2000,4126
1,0,3.8,75,85,672,1000,5047
1,0,4.2,138,15,162,1500,1860
1,0,3.8,111,78,84,300,5047
1,0,3.9,61,73,216,150,3213
1,0,4.1,338,26,383,800,1826
1,0,4.3,7573,12,33,1500,1526
1,1,4,1025,8,1395,700,5047
1,0,4.1,403,15,1378,750,5047
1,0,3.9,456,65,270,400,1454
1,0,4,1104,78,1050,1300,5047
1,0,2.9,40,26,736,600,5047
1,0,3,568,26,1599,400,5047
1,1,4.2,2934,12,970,1000,4007
1,0,4.3,1383,20,1088,700,5047
1,0,4,106,20,1260,500,5047
1,1,4.2,2854,65,1010,800,690
0,0,4.3,1721,12,711,1300,5047
1,0,3.8,724,26,1078,500,5047
1,0,3.9,156,85,1196,450,5047
1,0,3.9,206,76,1235,500,3608
1,0,4.2,1770,76,625,750,636
1,0,4.1,257,81,402,500,917
1,0,4.2,577,26,820,400,5047
1,1,3.9,96,8,1147,1300,4283
1,0,3.9,147,15,1476,600,5047
1,0,3.9,450,20,104,700,5047
1,0,3.1,54,26,624,500,4985
1,0,3.5,129,20,558,700,5047
1,0,4.3,658,15,427,750,4
1,0,4,242,26,1050,500,5047
1,1,4.2,984,78,913,1000,5047
1,1,4,860,26,1174,1200,5047
1,0,3.6,118,66,521,500,5047
1,1,3.9,1939,49,1663,2100,5047
1,0,4,122,20,673,1000,5047
1,0,3.7,185,8,829,500,5047
1,1,4.4,498,76,1124,1900,5047
1,0,3.9,125,26,1121,400,5047
1,0,3.9,148,8,182,450,5047
1,0,4.2,631,26,767,300,5047
1,1,4.1,864,65,1534,1400,5047
1,0,4.1,47,12,789,300,5047
1,0,3,112,26,565,600,5047
1,1,4.1,2169,8,539,2000,5047
1,0,3.8,210,15,1597,400,5047
1,1,4.2,865,15,659,1000,5047
1,0,4,785,12,42,650,5047
1,0,3.9,227,12,1342,950,5047
1,0,4.3,1328,26,456,1000,5047
1,0,4,79,20,790,500,5047
1,0,3.9,84,26,963,300,5047
1,1,4.2,2291,76,815,1400,5047
0,1,4,930,8,1491,800,5047
1,1,4.1,771,78,29,1200,5047
1,0,3.7,46,61,1547,1000,5047
1,0,4,114,49,972,1000,5047
1,0,4.1,110,26,1121,150,5047
1,0,4.1,486,12,345,700,5047
1,0,4.3,397,26,341,700,5047
1,0,4.1,118,66,169,700,5047
1,0,4.2,744,15,406,750,5047
1,0,3.7,83,73,1196,500,5047
1,1,4.4,1853,48,1009,1500,5047
1,0,4.2,233,48,194,300,5047
1,1,4.1,147,26,463,700,5047
1,1,4.3,79,8,1541,700,5047
1,0,3.7,66,78,483,800,5047
1,0,4.1,124,26,350,450,5047
1,1,4.2,354,66,1549,1200,5047
1,1,4.5,873,49,157,1800,5047
1,0,3.8,111,15,188,500,5047
1,0,4.3,329,12,1375,800,5047
1,0,3.8,32,78,1615,200,5047
1,0,4,56,8,1019,1500,5047
1,0,3.1,74,16,826,500,5047
1,0,3.9,54,26,1652,200,5047
1,0,3.9,134,81,1092,700,5047
1,0,4.2,443,78,482,700,5047
1,0,2.8,55,81,1617,400,5047
1,0,4.2,401,26,401,500,5047
1,0,3.4,63,12,266,400,5047
0,0,4,1466,49,788,450,5047
1,1,4,938,12,22,1000,5047
1,0,4,871,48,1608,400,5047
1,1,4.2,859,12,1534,1400,5047
1,0,3.9,215,8,1481,800,5047
1,0,3.5,98,26,1209,600,5047
1,0,4.4,231,49,319,700,5047
1,0,2.9,50,8,1589,350,5047
1,0,4.1,1134,8,14,1500,5047
1,1,4.3,3152,49,1416,1500,5047
1,0,3.7,81,20,1571,200,5047
1,0,3.7,93,26,1196,500,5047
1,0,4.4,69,48,789,300,5047
1,0,4.1,291,43,328,600,5047
1,0,3.8,38,78,213,400,5047
1,0,3.7,160,15,604,700,5047
1,0,3.8,59,14,853,300,5047
1,0,4.3,860,78,1655,1800,5047
0,0,3.7,32,14,1335,800,5047
1,1,3.8,91,15,1429,1800,5047
1,1,4.1,302,66,914,1000,5047
1,0,3.7,281,8,1272,800,5047
1,0,4,1218,8,663,2000,5047
1,1,3.8,203,66,1258,1200,5047
1,0,4.2,34,15,787,300,5047
0,0,2.7,77,49,1235,500,5047
1,0,3.8,103,26,789,300,5047
1,0,3.6,52,12,1234,600,5047
1,1,3.7,59,26,521,1200,5047
